ID,Frequency,Recency,Monetary,T,Actual_Purchases,Predicted_Purchases,p_alive,p_not_alive,Actual_Avg_Monetary,Predicted_Avg_Monetary,Actual_cltv,Predicted_cltv,CLTV_label,Cluster,Customer_Segment
5543,20,49,802,370,36.734693877551024,2.599298221659094e-19,0.0,1.0,40.1,40.36065502667967,0.0,0.0,Non-profitable,0,Moderate-Value
1577,14,14,1736,130,90.0,4.89300609802846e-13,0.0,1.0,124.0,124.63965831696912,0.0,0.41,Profitable,3,High-Value
10641,6,5,57,549,108.0,2.7975918366098975e-16,0.0,1.0,9.5,10.145248422275237,0.0,0.0,Non-profitable,2,Low-Value
5336,2,37,59,390,4.864864864864865,6.4950563812930174e-06,0.0,1.0,29.5,31.919142265248905,0.0,0.13,Profitable,0,Moderate-Value
6024,18,62,2302,482,26.12903225806452,8.317169851421057e-19,0.0,1.0,127.88888888888889,128.3956660495792,0.0,0.0,Non-profitable,3,High-Value
1878,5,83,37,131,5.421686746987952,0.25204861253636646,0.1319,0.8681,7.4,8.156638647135795,0.1,0.4,Profitable,2,Low-Value
3099,11,48,310,489,20.625,2.0440013869884648e-14,0.0,1.0,28.181818181818183,28.608298000960584,0.0,0.0,Non-profitable,0,Moderate-Value
6055,18,94,1305,605,17.23404255319149,3.630597622785155e-18,0.0,1.0,72.5,72.86980868837996,0.0,0.0,Non-profitable,1,VIP
5841,21,61,832,366,30.983606557377048,5.622237472449797e-18,0.0,1.0,39.61904761904762,39.86624514204271,0.0,0.0,Non-profitable,0,Moderate-Value
3972,13,70,401,452,16.714285714285715,2.6359914070523174e-13,0.0,1.0,30.846153846153847,31.215927748972305,0.0,0.0,Non-profitable,0,Moderate-Value
5758,27,23,1189,166,105.65217391304348,1.626820377849003e-22,0.0,1.0,44.03703703703704,44.23648864592702,0.0,0.0,Non-profitable,0,Moderate-Value
6658,25,37,1194,342,60.81081081081081,1.9920383013132104e-25,0.0,1.0,47.76,47.982060100330564,0.0,0.0,Non-profitable,0,Moderate-Value
4603,19,50,656,149,34.2,1.3703945167081312e-08,0.0,1.0,34.526315789473685,34.787665860004836,0.0,0.16,Profitable,0,Moderate-Value
8427,22,78,1540,583,25.384615384615383,1.4620599409379488e-22,0.0,1.0,70.0,70.29737893627774,0.0,0.0,Non-profitable,1,VIP
10260,12,74,311,307,14.594594594594595,6.047962618379359e-09,0.0,1.0,25.916666666666668,26.2990620351811,0.0,0.01,Profitable,0,Moderate-Value
7143,21,14,820,235,135.0,6.719252421210433e-26,0.0,1.0,39.04761904761905,39.293605805980874,0.0,0.0,Non-profitable,0,Moderate-Value
8789,11,77,274,169,12.857142857142856,0.0006308193106093433,0.0002,0.9998,24.90909090909091,25.32230681866073,0.0,1.1,Profitable,0,Moderate-Value
6197,6,39,57,435,13.846153846153847,1.0426474490700758e-09,0.0,1.0,9.5,10.145248422275237,0.0,0.0,Non-profitable,2,Low-Value
4554,13,89,448,271,13.146067415730336,2.553451747251814e-07,0.0,1.0,34.46153846153846,34.84370303661118,0.0,0.06,Profitable,0,Moderate-Value
1920,6,59,102,335,9.152542372881356,5.739734497382387e-07,0.0,1.0,17.0,17.70116411335847,0.0,0.05,Profitable,2,Low-Value
8749,4,68,61,148,5.294117647058823,0.04012385258468357,0.0288,0.9712,15.25,16.286037729199673,0.03,0.54,Profitable,2,Low-Value
1650,26,13,1643,433,180.0,2.918420113440281e-41,0.0,1.0,63.19230769230769,63.43221202876848,0.0,0.0,Non-profitable,1,VIP
10377,12,37,397,388,29.18918918918919,1.1739106754314311e-14,0.0,1.0,33.083333333333336,33.49234475945941,0.0,0.0,Non-profitable,0,Moderate-Value
9206,24,36,1121,173,60.0,5.339021615110893e-16,0.0,1.0,46.708333333333336,46.93771383107652,0.0,0.0,Non-profitable,0,Moderate-Value
10971,12,28,473,664,38.57142857142857,3.632760751324423e-21,0.0,1.0,39.416666666666664,39.84919925998441,0.0,0.0,Non-profitable,0,Moderate-Value
6398,6,2,50,92,270.0,5.859006079602518e-09,0.0,1.0,8.333333333333334,8.969883759217847,0.0,0.39,Profitable,2,Low-Value
9212,22,17,1678,500,116.47058823529413,6.6058460062716e-35,0.0,1.0,76.27272727272727,76.5827917493113,0.0,0.0,Non-profitable,1,VIP
839,8,54,170,277,13.333333333333332,2.2969611106527996e-07,0.0,1.0,21.25,21.798614714698868,0.0,0.06,Profitable,2,Low-Value
4246,2,2,373,199,90.0,9.59374484681684e-06,0.0,1.0,186.5,192.4837997416133,0.0,1.92,Profitable,3,High-Value
158,16,3,1196,224,480.0,4.332833092949355e-29,0.0,1.0,74.75,75.17242475284675,0.0,0.0,Non-profitable,1,VIP
4832,6,84,101,114,6.428571428571428,0.7765127463426407,0.3008,0.6992,16.833333333333332,17.53325487577884,0.68,1.14,Profitable,2,Low-Value
5621,12,8,316,564,135.0,1.0542682169670823e-25,0.0,1.0,26.333333333333332,26.717276147057742,0.0,0.0,Non-profitable,0,Moderate-Value
1945,18,4,1400,284,405.0,3.580824048571071e-33,0.0,1.0,77.77777777777777,78.16063762450226,0.0,0.0,Non-profitable,1,VIP
5147,26,57,1424,335,41.05263157894736,3.65392337431061e-21,0.0,1.0,54.76923076923077,54.99472598219799,0.0,0.0,Non-profitable,1,VIP
2535,19,24,844,680,71.25,6.805813944072945e-32,0.0,1.0,44.421052631578945,44.70558009545826,0.0,0.0,Non-profitable,0,Moderate-Value
11039,11,51,311,285,19.411764705882355,1.0091009163311909e-09,0.0,1.0,28.272727272727273,28.699575533802246,0.0,0.01,Profitable,0,Moderate-Value
9495,16,29,1149,417,49.6551724137931,6.650660366890698e-21,0.0,1.0,71.8125,72.22675022607837,0.0,0.0,Non-profitable,1,VIP
9635,7,13,129,70,48.46153846153846,0.00019056878718194794,0.0,1.0,18.428571428571427,19.038049201569446,0.0,1.43,Profitable,2,Low-Value
2173,4,23,32,256,15.652173913043478,2.4524221121160793e-06,0.0,1.0,8.0,8.954656611700585,0.0,0.07,Profitable,2,Low-Value
942,11,36,299,690,27.500000000000004,4.657338998701163e-19,0.0,1.0,27.181818181818183,27.604245139702297,0.0,0.0,Non-profitable,0,Moderate-Value
5510,13,2,441,585,585.0,2.867700878755566e-34,0.0,1.0,33.92307692307692,34.30339607887773,0.0,0.0,Non-profitable,0,Moderate-Value
873,17,3,1178,636,510.0,4.003732039271216e-42,0.0,1.0,69.29411764705883,69.67734152908108,0.0,0.0,Non-profitable,1,VIP
2253,5,15,85,498,30.0,1.036795371637377e-11,0.0,1.0,17.0,17.84265340396154,0.0,0.0,Non-profitable,2,Low-Value
5181,3,58,24,466,4.655172413793103,7.869616457247938e-07,0.0,1.0,8.0,9.277656037490909,0.0,0.03,Profitable,2,Low-Value
979,6,11,112,494,49.090909090909086,9.318903569912013e-14,0.0,1.0,18.666666666666668,19.380256489154743,0.0,0.0,Non-profitable,2,Low-Value
10390,4,27,30,504,13.333333333333332,1.8590470367677776e-09,0.0,1.0,7.5,8.449044120838579,0.0,0.01,Profitable,2,Low-Value
4698,14,32,410,374,39.375,4.352608674727106e-17,0.0,1.0,29.285714285714285,29.624026994459587,0.0,0.0,Non-profitable,0,Moderate-Value
7793,21,12,800,302,157.5,3.634831213606797e-30,0.0,1.0,38.095238095238095,38.33920691254448,0.0,0.0,Non-profitable,0,Moderate-Value
1745,19,88,1313,422,19.431818181818183,4.9841300838937945e-15,0.0,1.0,69.10526315789474,69.44761082113727,0.0,0.0,Non-profitable,1,VIP
10590,22,91,1483,456,21.75824175824176,1.2312336357309646e-17,0.0,1.0,67.4090909090909,67.70123016567692,0.0,0.0,Non-profitable,1,VIP
5080,16,12,1258,251,120.0,9.881774773562895e-22,0.0,1.0,78.625,79.05820817113697,0.0,0.0,Non-profitable,1,VIP
8369,3,21,28,598,12.857142857142856,9.792909605536981e-10,0.0,1.0,9.333333333333334,10.631019841110113,0.0,0.01,Profitable,2,Low-Value
5232,10,23,227,153,39.130434782608695,1.8856120235586966e-08,0.0,1.0,22.7,23.144869347043333,0.0,0.22,Profitable,2,Low-Value
2407,19,10,1555,597,171.0,4.835253959212161e-37,0.0,1.0,81.84210526315789,82.21428765613582,0.0,0.0,Non-profitable,1,VIP
3834,21,35,861,469,54.0,3.1064509781036466e-26,0.0,1.0,41.0,41.25012353752547,0.0,0.0,Non-profitable,0,Moderate-Value
7912,6,69,103,433,7.826086956521739,4.8434818306367295e-08,0.0,1.0,17.166666666666668,17.8690733509381,0.0,0.02,Profitable,2,Low-Value
1065,18,85,1918,182,19.058823529411764,8.259986257911208e-06,0.0,1.0,106.55555555555556,107.00957856041119,0.0,1.43,Profitable,3,High-Value
7275,7,34,131,268,18.52941176470588,4.665001769447112e-08,0.0,1.0,18.714285714285715,19.325587363229342,0.0,0.05,Profitable,2,Low-Value
1343,16,55,586,641,26.18181818181818,3.0070539201347077e-21,0.0,1.0,36.625,36.941329830959155,0.0,0.0,Non-profitable,0,Moderate-Value
1384,5,10,62,218,45.0,3.664165825215201e-08,0.0,1.0,12.4,13.201437999649201,0.0,0.1,Profitable,2,Low-Value
9967,14,30,447,395,42.0,5.388943518330298e-18,0.0,1.0,31.928571428571427,32.275292725178176,0.0,0.0,Non-profitable,0,Moderate-Value
6181,26,36,939,698,65.0,1.2135020278246455e-37,0.0,1.0,36.11538461538461,36.30896921239577,0.0,0.0,Non-profitable,0,Moderate-Value
10507,11,14,797,339,70.71428571428571,3.736720368798056e-17,0.0,1.0,72.45454545454545,73.06045649485024,0.0,0.0,Non-profitable,1,VIP
2674,15,79,1143,663,17.08860759493671,3.674266202423217e-18,0.0,1.0,76.2,76.65497490177216,0.0,0.0,Non-profitable,1,VIP
2698,14,52,415,234,24.23076923076923,6.332143521092301e-10,0.0,1.0,29.642857142857142,29.982306147259397,0.0,0.01,Profitable,0,Moderate-Value
3231,4,97,30,216,3.711340206185567,0.010207412691373477,0.0106,0.9894,7.5,8.449044120838579,0.0,0.2,Profitable,2,Low-Value
4096,9,24,187,185,33.75,1.1304264413029504e-08,0.0,1.0,20.77777777777778,21.262791818467267,0.0,0.11,Profitable,2,Low-Value
10476,10,0,251,47,0.0,1.212431371163114e-16,0.0,1.0,25.1,25.555573238904078,0.0,2.88,Profitable,0,Moderate-Value
9140,6,89,91,186,6.067415730337078,0.010883038333026456,0.0068,0.9932,15.166666666666666,15.854162499982566,0.01,0.6,Profitable,2,Low-Value
10258,4,94,35,419,3.829787234042553,7.355932590155083e-06,0.0,1.0,8.75,9.713075347993595,0.0,0.04,Profitable,2,Low-Value
5675,16,98,493,633,14.693877551020407,7.160670211578709e-17,0.0,1.0,30.8125,31.112654703523834,0.0,0.0,Non-profitable,0,Moderate-Value
4743,23,72,971,483,28.749999999999996,1.5752568330760472e-21,0.0,1.0,42.21739130434783,42.44807762047709,0.0,0.0,Non-profitable,0,Moderate-Value
8805,13,1,371,574,1170.0,1.2871755297784958e-36,0.0,1.0,28.53846153846154,28.900326501543233,0.0,0.0,Non-profitable,0,Moderate-Value
1542,14,26,396,181,48.46153846153846,4.987209712186583e-12,0.0,1.0,28.285714285714285,28.62084536662012,0.0,0.02,Profitable,0,Moderate-Value
6770,5,5,68,313,90.0,3.453629536270088e-11,0.0,1.0,13.6,14.412189844252419,0.0,0.02,Profitable,2,Low-Value
8773,12,22,322,369,49.090909090909086,6.632838511738427e-17,0.0,1.0,26.833333333333332,27.219133081309717,0.0,0.0,Non-profitable,0,Moderate-Value
7514,8,74,177,361,9.72972972972973,7.18623306257729e-08,0.0,1.0,22.125,22.67849823548732,0.0,0.02,Profitable,2,Low-Value
793,5,24,45,631,18.75,2.6438845053303026e-12,0.0,1.0,9.0,9.770974439940085,0.0,0.0,Non-profitable,2,Low-Value
10909,20,9,1899,165,200.0,1.7247312209345394e-24,0.0,1.0,94.95,95.33269713980062,0.0,0.0,Non-profitable,3,High-Value
8702,4,10,22,313,36.0,1.3189768852093626e-08,0.0,1.0,5.5,6.4265941573905545,0.0,0.02,Profitable,2,Low-Value
4791,4,35,41,560,10.285714285714285,1.2721770204068972e-09,0.0,1.0,10.25,11.229912820579612,0.0,0.01,Profitable,2,Low-Value
2963,20,56,1440,58,32.142857142857146,14.8704193151732,0.9492,0.050799999999999956,72.0,72.33163302865886,53.78,21.07,Profitable,1,VIP
8216,11,7,325,261,141.42857142857142,3.4118215340047446e-18,0.0,1.0,29.545454545454547,29.977460993585524,0.0,0.0,Non-profitable,0,Moderate-Value
8140,7,51,95,269,12.352941176470589,8.70984163446362e-07,0.0,1.0,13.571428571428571,14.149900453351245,0.0,0.06,Profitable,2,Low-Value
10146,4,17,42,119,21.176470588235293,0.000555314810527431,0.0003,0.9997,10.5,11.482719066010615,0.0,0.36,Profitable,2,Low-Value
5289,4,30,72,597,12.0,2.5949510143737523e-10,0.0,1.0,18.0,19.066906428940708,0.0,0.01,Profitable,2,Low-Value
2587,5,21,20,45,21.428571428571427,0.6422595265568384,0.1182,0.8818,4.0,4.726175087426677,0.15,0.35,Profitable,2,Low-Value
4405,21,2,789,334,945.0,2.5752193858440128e-45,0.0,1.0,37.57142857142857,37.81428752115447,0.0,0.0,Non-profitable,0,Moderate-Value
2589,6,65,59,142,8.307692307692308,0.019045835379277214,0.0091,0.9909,9.833333333333334,10.481066897434493,0.01,0.5,Profitable,2,Low-Value
3421,21,64,908,434,29.53125,1.1199429121530092e-19,0.0,1.0,43.23809523809524,43.49296093710098,0.0,0.0,Non-profitable,0,Moderate-Value
10490,12,11,417,566,98.18181818181817,3.1897586626596265e-24,0.0,1.0,34.75,35.16520120696598,0.0,0.0,Non-profitable,0,Moderate-Value
4094,11,92,289,673,10.760869565217392,4.4847844350162244e-14,0.0,1.0,26.272727272727273,26.69146981128567,0.0,0.0,Non-profitable,0,Moderate-Value
9958,20,54,769,92,33.33333333333333,0.00204870723478378,0.0002,0.9998,38.45,38.70698375071524,0.0,6.58,Profitable,0,Moderate-Value
2534,8,4,188,69,180.0,1.400538190216907e-08,0.0,1.0,23.5,24.061172339583468,0.0,1.73,Profitable,2,Low-Value
4188,11,53,354,685,18.67924528301887,4.3195953745641685e-17,0.0,1.0,32.18181818181818,32.62450944599374,0.0,0.0,Non-profitable,0,Moderate-Value
6613,20,39,727,625,46.153846153846146,5.645937164315779e-28,0.0,1.0,36.35,36.60231121766958,0.0,0.0,Non-profitable,0,Moderate-Value
10827,7,49,146,691,12.857142857142856,2.326146457787786e-13,0.0,1.0,20.857142857142858,21.48212357567855,0.0,0.0,Non-profitable,2,Low-Value
5491,12,70,319,444,15.428571428571429,2.104808834603279e-12,0.0,1.0,26.583333333333332,26.96820461418373,0.0,0.0,Non-profitable,0,Moderate-Value
8402,20,40,794,194,45.0,9.106420028871213e-14,0.0,1.0,39.7,39.95976502038527,0.0,0.0,Non-profitable,0,Moderate-Value
8783,15,40,454,659,33.75,1.1332670654919703e-22,0.0,1.0,30.266666666666666,30.585270573269153,0.0,0.0,Non-profitable,0,Moderate-Value
10010,7,43,152,661,14.651162790697676,2.0386285591027205e-13,0.0,1.0,21.714285714285715,22.34473806065823,0.0,0.0,Non-profitable,2,Low-Value
618,21,17,797,639,111.1764705882353,7.654875240404976e-37,0.0,1.0,37.95238095238095,38.19604707852902,0.0,0.0,Non-profitable,0,Moderate-Value
9121,14,40,1690,405,31.499999999999996,1.7332326671299196e-16,0.0,1.0,120.71428571428571,121.34349011121087,0.0,0.0,Non-profitable,3,High-Value
361,3,84,20,131,3.214285714285714,0.282655824984527,0.231,0.769,6.666666666666667,7.924292233871704,0.11,0.24,Profitable,2,Low-Value
4310,20,25,1428,158,72.0,1.2927367241097046e-15,0.0,1.0,71.4,71.73029801921724,0.0,0.01,Profitable,1,VIP
2678,8,62,209,501,11.612903225806452,6.755100556302243e-11,0.0,1.0,26.125,26.700822901948833,0.0,0.0,Non-profitable,0,Moderate-Value
6376,15,83,545,384,16.265060240963855,5.676085106642223e-12,0.0,1.0,36.333333333333336,36.6699485034488,0.0,0.0,Non-profitable,0,Moderate-Value
524,5,47,96,529,9.574468085106384,1.3972434691973157e-09,0.0,1.0,19.2,20.062365119067437,0.0,0.01,Profitable,2,Low-Value
10341,9,45,222,126,18.0,0.0005358445345664656,0.0002,0.9998,24.666666666666668,25.170961672292027,0.0,1.37,Profitable,0,Moderate-Value
5654,5,34,61,105,13.23529411764706,0.011408108591262126,0.0048,0.9952,12.2,12.999646025548664,0.01,0.62,Profitable,2,Low-Value
4098,6,3,44,152,180.0,2.779987716045799e-10,0.0,1.0,7.333333333333333,7.962428333740083,0.0,0.12,Profitable,2,Low-Value
5824,3,1,8,79,270.0,4.520846974124737e-05,0.0,1.0,2.6666666666666665,3.864200823014089,0.0,0.13,Profitable,2,Low-Value
7000,22,18,817,259,110.00000000000001,6.04320072005257e-26,0.0,1.0,37.13636363636363,37.36728137234098,0.0,0.0,Non-profitable,0,Moderate-Value
2561,19,45,1371,595,38.0,5.400136436797364e-25,0.0,1.0,72.15789473684211,72.50739287250057,0.0,0.0,Non-profitable,1,VIP
5229,4,81,42,133,4.444444444444445,0.21600633176130057,0.1399,0.8601,10.5,11.482719066010615,0.12,0.44,Profitable,2,Low-Value
4086,4,77,60,548,4.675324675324676,7.158726228861208e-08,0.0,1.0,15.0,16.03323148376867,0.0,0.02,Profitable,2,Low-Value
2428,6,23,78,421,23.478260869565215,6.700731815240256e-11,0.0,1.0,13.0,13.67134241144741,0.0,0.0,Non-profitable,2,Low-Value
8254,3,48,23,442,5.625,7.20017489692591e-07,0.0,1.0,7.666666666666667,8.939315086586108,0.0,0.03,Profitable,2,Low-Value
2836,3,61,19,286,4.426229508196721,0.00017106988383507277,0.0003,0.9997,6.333333333333333,7.585951282966902,0.0,0.07,Profitable,2,Low-Value
8418,5,60,61,91,7.5,0.6879911075740403,0.2523,0.7477,12.2,12.999646025548664,0.45,0.77,Profitable,2,Low-Value
1362,13,75,449,482,15.600000000000001,1.663332236949098e-13,0.0,1.0,34.53846153846154,34.920889744858826,0.0,0.0,Non-profitable,0,Moderate-Value
7152,4,64,37,450,5.625,3.9885492712194266e-07,0.0,1.0,9.25,10.218687838855601,0.0,0.02,Profitable,2,Low-Value
10033,4,54,38,136,6.666666666666666,0.0258008934723646,0.0171,0.9829,9.5,10.471494084286604,0.01,0.36,Profitable,2,Low-Value
9349,22,84,1131,192,23.571428571428573,1.0717576454525076e-07,0.0,1.0,51.40909090909091,51.66887284547534,0.0,0.12,Profitable,0,Moderate-Value
274,5,75,34,188,6.0,0.005161601537546562,0.0038,0.9962,6.8,7.551262724834185,0.0,0.22,Profitable,2,Low-Value
3388,12,16,294,242,67.5,4.259870548917531e-15,0.0,1.0,24.5,24.877134054800504,0.0,0.0,Non-profitable,2,Low-Value
922,4,79,48,421,4.556962025316456,2.7065461186431835e-06,0.0,1.0,12.0,12.999556538596634,0.0,0.05,Profitable,2,Low-Value
8588,11,92,289,673,10.760869565217392,4.4847844350162244e-14,0.0,1.0,26.272727272727273,26.69146981128567,0.0,0.0,Non-profitable,0,Moderate-Value
2518,3,16,30,520,16.875,2.828062716744744e-09,0.0,1.0,10.0,11.307701742919715,0.0,0.01,Profitable,2,Low-Value
3220,7,30,156,500,21.0,2.0616668441565092e-12,0.0,1.0,22.285714285714285,22.919814383978018,0.0,0.0,Non-profitable,2,Low-Value
5967,6,60,70,346,9.0,4.198505917516992e-07,0.0,1.0,11.666666666666666,12.328068510810391,0.0,0.03,Profitable,2,Low-Value
1183,3,11,22,281,24.545454545454543,8.145530158020002e-07,0.0,1.0,7.333333333333333,8.600974135681305,0.0,0.05,Profitable,2,Low-Value
6856,6,75,65,664,7.2,9.012311419863656e-11,0.0,1.0,10.833333333333334,11.488522322912257,0.0,0.0,Non-profitable,2,Low-Value
4530,20,36,1930,613,50.0,2.0941663597853524e-28,0.0,1.0,96.5,96.88614591419145,0.0,0.0,Non-profitable,3,High-Value
1553,22,71,2283,275,27.88732394366197,1.2089897409828986e-13,0.0,1.0,103.77272727272727,104.13840589340775,0.0,0.0,Non-profitable,3,High-Value
4682,12,88,310,257,12.272727272727272,1.4916909666455461e-06,0.0,1.0,25.833333333333332,26.21541921280577,0.0,0.1,Profitable,0,Moderate-Value
8204,17,93,1319,560,16.451612903225808,1.4531751003360295e-16,0.0,1.0,77.58823529411765,77.99317893061104,0.0,0.0,Non-profitable,1,VIP
5221,22,93,879,575,21.290322580645164,1.3116926705022516e-20,0.0,1.0,39.95454545454545,40.19116249124013,0.0,0.0,Non-profitable,0,Moderate-Value
1232,16,54,1244,247,26.666666666666664,2.381669315361136e-11,0.0,1.0,77.75,78.18077320571659,0.0,0.01,Profitable,1,VIP
1927,13,41,690,98,28.536585365853657,0.00033128329260919786,0.0001,0.9999,53.07692307692308,53.52288643253904,0.0,4.99,Profitable,0,Moderate-Value
5788,9,46,209,497,17.608695652173914,7.039547886868404e-13,0.0,1.0,23.22222222222222,23.719355726585686,0.0,0.0,Non-profitable,2,Low-Value
6246,22,40,1507,228,49.50000000000001,6.03038825226887e-17,0.0,1.0,68.5,68.79434543750884,0.0,0.0,Non-profitable,1,VIP
5975,5,82,57,272,5.48780487804878,0.00019141694470755727,0.0002,0.9998,11.4,12.19247812914652,0.0,0.17,Profitable,2,Low-Value
6875,15,38,529,670,35.526315789473685,3.3595619310090973e-23,0.0,1.0,35.266666666666666,35.60011502121941,0.0,0.0,Non-profitable,0,Moderate-Value
4399,15,3,1091,4,450.0,123.54097266685815,0.8403,0.15969999999999995,72.73333333333333,73.17801608452666,452.02,21.9,Profitable,1,VIP
4042,8,87,180,624,8.275862068965518,2.527133300486571e-11,0.0,1.0,22.5,23.05559117296809,0.0,0.0,Non-profitable,2,Low-Value
2157,6,49,77,533,11.020408163265305,2.0252047252337628e-10,0.0,1.0,12.833333333333334,13.503433173867784,0.0,0.0,Non-profitable,2,Low-Value
10133,25,16,2349,137,140.625,2.9494888430050496e-22,0.0,1.0,93.96,94.26426010267427,0.0,0.0,Non-profitable,3,High-Value
2525,16,65,534,653,22.153846153846153,2.864009320999893e-20,0.0,1.0,33.375,33.682285673683495,0.0,0.0,Non-profitable,0,Moderate-Value
8233,17,9,556,154,170.0,2.705461760598352e-20,0.0,1.0,32.705882352941174,32.99329284999146,0.0,0.0,Non-profitable,0,Moderate-Value
9483,18,24,637,314,67.5,2.093430884677849e-21,0.0,1.0,35.388888888888886,35.666927327014776,0.0,0.0,Non-profitable,0,Moderate-Value
2945,4,25,46,77,14.4,0.058143029226218716,0.0221,0.9779,11.5,12.493944047734628,0.04,0.59,Profitable,2,Low-Value
5074,4,10,47,356,36.0,3.159539407422071e-09,0.0,1.0,11.75,12.746750293165631,0.0,0.03,Profitable,2,Low-Value
10524,18,29,795,374,55.862068965517246,7.163848879183507e-22,0.0,1.0,44.166666666666664,44.4664112418287,0.0,0.0,Non-profitable,0,Moderate-Value
4690,17,45,586,501,34.0,7.892105646760513e-21,0.0,1.0,34.470588235294116,34.762619956699965,0.0,0.0,Non-profitable,0,Moderate-Value
7521,19,57,1574,413,30.0,1.69302866023304e-18,0.0,1.0,82.84210526315789,83.21663005227208,0.0,0.0,Non-profitable,1,VIP
7196,3,20,13,141,13.5,0.0011341596810307006,0.001,0.999,4.333333333333333,5.555905577538095,0.0,0.12,Profitable,2,Low-Value
4406,21,29,1471,529,65.17241379310344,1.6016520855969498e-29,0.0,1.0,70.04761904761905,70.3592897873353,0.0,0.0,Non-profitable,1,VIP
9672,5,82,65,190,5.48780487804878,0.00807910987240708,0.0061,0.9939,13.0,13.80681392195081,0.01,0.43,Profitable,2,Low-Value
4864,8,68,175,423,10.588235294117647,2.6932283736061995e-09,0.0,1.0,21.875,22.42710294383348,0.0,0.01,Profitable,2,Low-Value
4706,4,65,40,428,5.538461538461538,8.12513122786317e-07,0.0,1.0,10.0,10.97710657514861,0.0,0.03,Profitable,2,Low-Value
4070,17,99,1078,666,15.454545454545453,3.530000777601614e-18,0.0,1.0,63.411764705882355,63.7795845067194,0.0,0.0,Non-profitable,1,VIP
